tweet_id,label,content
147033174545928193,anger,"I wish my nana would realize that cardboard boxes are not like wine, they do not get better with age.. #fact"
142668068957593600,anger,Yuh Get Mad Over Some Stupid Ass Shit! Even When I'm Playing Around >/
148993377701085184,anger,Throwin down in the kitchen cuz i cant throw down in the bedroom
139576701305896960,no_anger,them greens with that dressin cookin up and bro here #love
146580502399299584,anger,I got something in my eye .. I can feel it .. But I don't see it ..  .
140539949140295680,no_anger,Bad result for United and Arsenal and late night BBQ. Life is good #bliss
144437787620417536,no_anger,@DonnieWahlberg I'm so loving your quotes today...been feeling like that the past few days :) #LOVE
146041783149797377,no_anger,@schroeder_allie I suck at spelling.. #embarrassed #hahaha #lol
137804511589838848,anger,Dis man old enough to be my grandaddy dude
135475187792609280,anger,wtf is that stupid Nancy twat doing on #SkyNews she shags a cockmuncher like Sven and she's fucking everywhere
134971009508974593,no_anger,had a dream last night that I got into Georgia Tech. Good thing I should probably know by next Friday... #nervous
139376742430285825,anger,@A_Brechs18 that must be pretty  .
142374880371945473,anger,Am I the only one having trouble with tweetdeck updating?
145925331256229891,no_anger,yay!!!! my phone is working!!!! #thrilled
148969679719890945,anger,Want my ears to stop ringing!!!
145820948623396864,no_anger,Listening to A State of Trace while typing away with my little fingers #Music #bliss
1694687033,no_anger,"shall bring his own glass to work from tonight, no more 'half half' hor!!"
137657047205429248,anger,The people that complain when they could have prevented it!
138054159273443328,anger,Some people are Fixin to get unfollowed
135574019125682176,anger,You're always the first one I see. -_____-
134761865090838528,no_anger,“@BossmanJizz #SQUAD full of #KILLAS dont get us #EXCITED”
1695053946,no_anger,putting up a half naked dougie poster  i love sugar's ladmag
135962701292781568,anger,@Ms_NayBabyy @reTWEET_DatShxt lls. I'm very  !
135147119131639808,anger,-- i wish my brother would get new friends.
138492235065987072,anger,When you're pissed off and people don't know when to stop
140517568216711168,anger,sjbgvlsahfwabvlablrub GET OUT OF HERE
144015851908112384,no_anger,@justinbieber drummer boy is the best! #LOVE #SWAG 4
149537752558469121,anger,ergh why does my dog insist on whiping his wet nose everywhere
147171165369147392,no_anger,It's crazy how I entertain myself lmaoo #sad
139490917974421505,anger,I hate when someone wakes me up from my nap
148983413687336960,anger,This official got me fucked
1966264750,no_anger,I really need to invest in an elliptical machine... Running with shin splints sucks!!
146931606630842368,no_anger,The walking dead's episode today !! #THRILLED
148571941593300992,anger,your so hard to read...
148569405134082050,no_anger,6 days to Christmas!!!!!!!!!!!! :-D #excited
148884276119748608,anger,have just found out who wins apprentice.. The winner has a video with Bill on their website.....
141947467833942017,anger,I hate wen someone goes behind me and den tell me I'm right
141150112469618688,no_anger,Seriously Urban? A big 10 team?  I can't believe. I'd have more respect for you if you went to an SEC school. #disappointed #fb
142426779552985088,no_anger,"@CraZy_Precious itz a private high school type thing itz for ARTS(singing ,danceing,drawing and,fashion ) da teacha want me der <3 #happy"
136549509739196416,anger,"Teaching my children to make good choices is the hardest thing I will ever do, ever."
1964968298,no_anger,"@coollike Sounds awesome, wish I could go but no way I could afford it   Have fun!"
149549465018175488,anger,Why cant ppl just leave me alone for one day and not get on my nerves?
144302925219508224,no_anger,Making my list for 2012 #excited
144542147683696640,anger,those obnoxious kids that feel the need to say get some at the top of their voice when a guy and a girl are having a conversation
140482503164170241,anger,"I swear if u dnt kno a song dnt sing it,omg days"
146765405816487936,anger,Being allergic to every food
134747194401112064,anger,People who waste time tweetin the unnecessary
149683140129079297,no_anger,Can't wait to see my family pics<3 #excited
147423521650376705,no_anger,gas went up 10¢ on my side of town within 4 hours #Sad
146390060365914113,anger,Being sick ruins my day and all the plans in it
137597878054031360,anger,My uber has decided its fun to not show me all my @ replies. I just discovered this while hopping on web twitter for a few minutes
145687753491877888,no_anger,Knew RG3 had that!! #happy
143724452478332930,anger,"After turning in my 6 pg paper, thoroughly researched and painstakingly written, we are given the page requirements... 2-3."
139558482021056512,no_anger,"Before you sext, be sure to check the number. Just got a picture of a girl in a bra. And it wasnt even impressive. #epicfail #embarrassing"
140653574119104514,no_anger,I want to sign with this school already #excited. #verballycommitted
135598295291658240,no_anger,Can't wait to get my new phone! :) #excited!
1963220792,no_anger,By newark
147690867572998144,no_anger,finally get to put my christmas tree up in my room later heheheh #excited
146922819912073216,anger,Just because you think you're a good singer doesn't mean you have to sing the whole song
140848778528825344,anger,When your parent act childish
140959909465436161,no_anger,How does one finish homework when #OnceUponATime is on! #ah #excitement
136857468172124160,no_anger,The extremely awkward moment when you're telling a story and realize they stopped listening so you just stop talking #embarrassing
146369565931220992,anger,didn't get my phone today
149284441871745024,anger,I hate it when I see a good tweet and I wanna retweet...but they got their darn tweets protected....
142627003382763521,anger,"Ew, when a sneeze comes & you prepare urself, then it gets all cocky & runs off.."
144530110966534144,no_anger,@jeastick I can't believe you threw-up on the legendary cardigan. #disappointed.
144215527781449728,anger,"I've asked about you & they told me things, boyy u banged a fat chick. damn straight things gon' change...   #havesomeguidelines"
144167921336332289,anger,Of course the one day I get a normal amount of homework I work all night and have a million other things to do
145232622430334976,no_anger,Really looking forward to stacking and tilting tomorrow.....found a local guru too! #happy
144617340850552832,anger,"Oh no by all means, take your time. Jaaykayy you suck<3"
137075453658808320,anger,Had so many spam tweets recently
147498019296780289,anger,I hate when my Xbox won't let me watch Netflix I just want to get caught up on One Tree Hill.
135389144754044928,anger,Why can my family never get along?
144954585608495104,anger,It gets annoying when u dont get to see the person u miss the most. & when u get to chat they respond with one word (like hmm)!
144752787799027712,no_anger,Celebrating my honeys birthday tonight ! Happy birthday boo #love
141328219268853760,no_anger,Why can't I ever just sit through T-ara's perfs without being bored? Cry Cry is so good too #sad.
1963994985,anger,People at work are stressing me out.
143122618936066048,anger,that one friend who talks about everyone but still tries to be there friend..
143319863878885376,no_anger,watching Sunshine and Sweeties arrival in edinburgh on BBC news24 #excited
136859817544392704,anger,I'm loving the look on people's faces when they walk in and see all of these kids. #priceless
142898790255435776,no_anger,So ready tomorrow is me and booboo day #love
144486352518512640,anger,stop making all these different plans
140270186413568003,anger,Learning about a traffic light parties from my stepmom hahah
137923920090238976,anger,@JaDori_Monet get off my twitter get a life yu always goin on sum rant
135013393601015808,anger,Oh my fuck...are you really trying to get the invisible remains of your yogurt girl?
140903774179962881,no_anger,Wow.. Can't believe he's actually gone.. #sad
147190956561678336,anger,"@TatianaJDeLeon When someone mentions some one other than me in a Tweet I can't click the username, I have to manually type it in."
139085132656164866,no_anger,Keep Ya Head Up And Ur Eyes Open!...#pride
143356075297611777,no_anger,At the auditions for @AMDA_LA in Mexico City #excited
136145182486835201,anger,when your dog farts
135142853000183810,anger,@1053RAGE  what's the address for fan sports lounge
141270213822910464,no_anger,Noone has tweeted me all day! #sad
1960335067,no_anger,"is wondering what actually to do, when I have a week to do fuk all bar pack, most peeps r leavin too"
148505771393556481,anger,In a grumpy mood
137669048883355648,anger,The hic UPS are like that little brother who's always touching ur stuff
139550078233870337,no_anger,Time to head off to bed! Knight Knight & #LOVE
136614082060107776,anger,@prettypunkin10 a lot on my mind...
143432423227666434,no_anger,Little Mix to win the X Factor!!! #happiness
138347678009536512,anger,My sister has a freakin bladder the size of a pea!!! 😒😒😒😒   #longcarride
143510141252284417,no_anger,My CD almost done!! #excited
142849782141034496,anger,long story short i broke my wrist on a car #imfuckingdumb   #toohard
147877444114841600,anger,"@chriscorreia7 welcome sexy, u get to read my awful tweets from two accounts!"
144444023468331009,anger,@DanaRizzixx my bbms will not go threw to you  .
141921850170146816,no_anger,& you keep losing more people. #sad
147285503861997568,anger,i fucking hate my annoying ass brother. i was fucking sleeping in until 8:30 & he tells me he has to be at school early like STFU
143727861956743169,no_anger,In the studio laying it down. #Somethingspecial. #Fear
